CustomerKey,LastPurchase,FirstPurchase,FrequencyOrders,MonetaryValue,UnitsPurchased,ActiveMonths,Country,RecencyDays,AverageOrderValue,TenureDays,PurchaseCadenceDays,Cluster,Segment
17884,2023-12-06 11:33:00,2022-12-03 12:11:00,4,695.0699999999999,817,3,United Kingdom,4,173.76749999999998,367,122.33333333333333,0,Occasional
17885,2023-11-27 14:40:00,2023-11-27 14:40:00,1,156.34,110,1,United Kingdom,13,156.34,0,,0,Occasional
17886,2023-11-08 10:09:00,2023-04-04 12:34:00,3,869.28,469,3,United Kingdom,32,289.76,217,108.5,1,Loyal Growth
17887,2023-08-02 17:29:00,2023-08-02 17:29:00,1,111.35,30,1,United Kingdom,130,111.35,0,,3,At Risk
17888,2023-11-18 13:45:00,2022-12-17 13:56:00,8,716.0,973,7,United Kingdom,22,89.5,335,47.857142857142854,1,Loyal Growth
17889,2023-05-11 16:26:00,2023-01-21 17:14:00,2,201.37,77,2,United Kingdom,213,100.685,109,109.0,3,At Risk
17890,2023-01-21 11:19:00,2022-12-13 15:12:00,2,586.89,402,2,United Kingdom,323,293.445,38,38.0,3,At Risk
17891,2023-06-30 20:08:00,2023-06-30 20:08:00,1,203.85999999999999,393,1,United Kingdom,163,203.85999999999999,0,,3,At Risk
17892,2023-10-14 16:49:00,2023-07-07 12:56:00,3,244.1,109,2,United Kingdom,57,81.36666666666666,99,49.5,3,At Risk
17893,2023-04-28 13:50:00,2023-04-28 13:50:00,1,107.21,149,1,United Kingdom,226,107.21,0,,3,At Risk
17894,2023-09-29 09:23:00,2022-12-08 14:50:00,8,1118.96,404,4,United Kingdom,72,139.87,294,42.0,1,Loyal Growth
17895,2023-10-26 17:00:00,2023-10-26 17:00:00,1,95.45,127,1,United Kingdom,45,95.45,0,,3,At Risk
17896,2023-11-16 13:59:00,2023-11-16 13:59:00,1,256.32,288,1,United Kingdom,24,256.32,0,,0,Occasional
17897,2023-06-20 11:23:00,2022-12-01 12:31:00,3,541.8100000000001,222,2,United Kingdom,173,180.60333333333332,200,100.0,3,At Risk
17898,2023-09-15 14:56:00,2023-05-16 17:13:00,2,152.06,190,2,United Kingdom,86,76.03,121,121.0,3,At Risk
17899,2023-07-03 14:58:00,2023-07-03 14:58:00,1,154.55,170,1,United Kingdom,160,154.55,0,,3,At Risk
17900,2023-06-02 14:38:00,2023-06-02 14:28:00,2,112.19999999999999,73,1,United Kingdom,191,56.099999999999994,0,0.0,3,At Risk
17901,2023-11-10 17:29:00,2023-11-10 17:29:00,1,110.38,24,1,United Kingdom,30,110.38,0,,0,Occasional
17904,2023-11-18 12:57:00,2023-11-18 12:57:00,1,181.07,59,1,United Kingdom,22,181.07,0,,0,Occasional
17905,2023-09-29 17:33:00,2022-12-01 13:21:00,4,798.99,406,3,United Kingdom,72,199.7475,302,100.66666666666667,1,Loyal Growth
17906,2023-04-06 17:25:00,2023-04-06 17:25:00,1,72.9,26,1,United Kingdom,248,72.9,0,,3,At Risk
17908,2022-12-01 11:45:00,2022-12-01 11:45:00,1,232.03,169,1,United Kingdom,374,232.03,0,,3,At Risk
17911,2023-11-30 14:52:00,2023-11-30 14:52:00,1,366.23,223,1,United Kingdom,10,366.23,0,,0,Occasional
17912,2023-02-02 14:25:00,2022-12-10 11:11:00,5,310.06,184,2,United Kingdom,311,62.012,54,13.5,3,At Risk
17913,2023-10-12 10:45:00,2022-12-19 11:35:00,2,408.65,288,2,United Kingdom,59,204.325,296,296.0,3,At Risk
17914,2023-12-06 11:58:00,2023-12-06 11:58:00,1,329.36,457,1,United Kingdom,4,329.36,0,,0,Occasional
17917,2023-10-25 13:20:00,2022-12-12 12:08:00,3,335.03,184,3,United Kingdom,46,111.67666666666666,317,158.5,0,Occasional
17919,2023-09-12 13:41:00,2023-09-12 13:41:00,1,1304.04,756,1,United Kingdom,89,1304.04,0,,3,At Risk
17920,2023-12-05 14:29:00,2022-12-01 11:49:00,17,4119.5,2473,10,United Kingdom,5,242.3235294117647,369,23.0625,2,Champions
17921,2023-10-06 18:56:00,2023-03-18 13:19:00,4,820.23,425,4,United Kingdom,65,205.0575,202,67.33333333333333,1,Loyal Growth
17923,2023-03-02 15:15:00,2023-03-02 15:15:00,1,207.50000000000003,50,1,United Kingdom,283,207.50000000000003,0,,3,At Risk
17924,2023-11-28 09:11:00,2022-12-01 10:51:00,7,2962.5,1160,4,United Kingdom,12,423.2142857142857,361,60.166666666666664,2,Champions
17925,2022-12-02 10:10:00,2022-12-02 10:10:00,1,244.08,72,1,United Kingdom,373,244.08,0,,3,At Risk
17926,2023-07-29 14:39:00,2023-05-20 09:24:00,2,397.29,306,2,United Kingdom,134,198.645,70,70.0,3,At Risk
17928,2023-10-25 13:52:00,2023-04-07 18:03:00,2,212.54,140,2,United Kingdom,46,106.27,200,200.0,0,Occasional
17929,2023-11-28 16:01:00,2023-02-04 11:40:00,4,843.0,108,4,United Kingdom,12,210.75,297,99.0,0,Occasional
17930,2023-11-04 10:23:00,2023-04-14 15:46:00,5,1740.48,1594,5,United Kingdom,36,348.096,203,50.75,1,Loyal Growth
17931,2023-07-28 18:33:00,2023-03-29 12:31:00,2,408.36,249,2,United Kingdom,135,204.18,121,121.0,3,At Risk
17932,2023-11-10 19:49:00,2023-05-12 13:58:00,3,1331.57,789,3,United Kingdom,30,443.8566666666666,182,91.0,1,Loyal Growth
17934,2023-10-19 11:16:00,2023-10-12 10:50:00,2,704.25,478,1,United Kingdom,52,352.125,7,7.0,1,Loyal Growth
17935,2023-07-24 13:18:00,2023-07-21 11:23:00,2,145.79,82,1,United Kingdom,139,72.895,3,3.0,3,At Risk
17936,2023-12-04 13:32:00,2023-12-04 13:32:00,1,380.13,257,1,United Kingdom,6,380.13,0,,0,Occasional
17937,2023-12-01 11:45:00,2022-12-12 14:43:00,7,4301.22,1754,6,United Kingdom,9,614.46,353,58.833333333333336,2,Champions
17939,2023-07-03 12:27:00,2023-07-03 12:27:00,1,99.14,40,1,United Kingdom,160,99.14,0,,3,At Risk
17940,2023-10-21 13:27:00,2023-02-10 09:29:00,10,4020.04,9323,7,United Kingdom,50,402.004,253,28.11111111111111,2,Champions
17941,2023-08-01 08:30:00,2023-08-01 08:30:00,1,304.56,252,1,United Kingdom,131,304.56,0,,3,At Risk
17942,2023-12-02 10:45:00,2023-12-02 10:45:00,1,77.50000000000001,38,1,United Kingdom,8,77.50000000000001,0,,0,Occasional
17946,2023-04-20 17:00:00,2023-03-25 14:34:00,2,149.57999999999998,75,2,United Kingdom,234,74.78999999999999,26,26.0,3,At Risk
17947,2023-11-02 13:05:00,2023-11-02 13:05:00,1,176.68,168,1,United Kingdom,38,176.68,0,,0,Occasional
17948,2023-07-15 12:58:00,2023-07-15 12:58:00,1,358.56000000000006,144,1,United Kingdom,148,358.56000000000006,0,,3,At Risk
17949,2023-12-08 18:46:00,2022-12-03 13:12:00,45,58510.48,30546,13,United Kingdom,2,1300.232888888889,370,8.409090909090908,2,Champions
17950,2023-09-28 15:18:00,2022-12-09 15:16:00,3,482.2,366,2,United Kingdom,73,160.73333333333332,293,146.5,1,Loyal Growth
17951,2023-10-31 12:30:00,2022-12-01 12:40:00,3,1008.5400000000001,616,2,United Kingdom,40,336.18,333,166.5,1,Loyal Growth
17954,2023-12-04 14:15:00,2022-12-03 14:18:00,12,2314.13,2221,9,United Kingdom,6,192.84416666666667,365,33.18181818181818,2,Champions
17955,2023-05-25 12:00:00,2023-05-04 12:29:00,4,557.3,273,1,United Kingdom,199,139.325,20,6.666666666666667,1,Loyal Growth
17956,2023-04-04 13:47:00,2023-04-04 13:47:00,1,12.75,1,1,United Kingdom,250,12.75,0,,3,At Risk
17957,2023-10-04 14:58:00,2023-10-04 14:58:00,1,111.68,287,1,United Kingdom,67,111.68,0,,3,At Risk
17958,2023-08-15 12:19:00,2023-08-15 12:19:00,1,508.4599999999999,84,1,United Kingdom,117,508.4599999999999,0,,3,At Risk
17960,2023-06-21 14:15:00,2023-06-21 14:15:00,1,73.78,41,1,United Kingdom,172,73.78,0,,3,At Risk
17961,2023-11-18 16:55:00,2022-12-02 19:18:00,39,1296.44,560,11,United Kingdom,22,33.242051282051285,350,9.210526315789474,2,Champions
17962,2023-07-20 14:16:00,2023-07-20 14:16:00,1,102.41,127,1,United Kingdom,143,102.41,0,,3,At Risk
17964,2023-11-08 10:44:00,2022-12-02 13:32:00,2,463.21,294,2,United Kingdom,32,231.605,340,340.0,0,Occasional
17965,2023-11-02 09:31:00,2022-12-05 15:54:00,14,2599.19,1532,9,United Kingdom,38,185.65642857142856,331,25.46153846153846,2,Champions
17966,2023-11-02 10:26:00,2023-03-23 17:25:00,5,1098.43,2571,4,United Kingdom,38,219.68599999999998,223,55.75,1,Loyal Growth
17967,2022-12-03 11:19:00,2022-12-03 11:19:00,1,112.27,73,1,United Kingdom,372,112.27,0,,3,At Risk
17968,2022-12-01 12:23:00,2022-12-01 12:23:00,1,265.1,151,1,United Kingdom,374,265.1,0,,3,At Risk
17969,2023-06-26 13:00:00,2022-12-13 15:34:00,2,228.2,152,2,United Kingdom,167,114.1,194,194.0,3,At Risk
17970,2023-05-12 20:03:00,2023-05-12 20:03:00,1,562.79,513,1,United Kingdom,212,562.79,0,,3,At Risk
17972,2023-04-12 12:16:00,2023-04-12 12:16:00,1,135.19,36,1,United Kingdom,242,135.19,0,,3,At Risk
17973,2023-10-19 10:34:00,2023-10-19 10:34:00,1,337.04,176,1,United Kingdom,52,337.04,0,,3,At Risk
17974,2023-11-15 11:37:00,2023-05-04 11:50:00,3,703.99,500,3,United Kingdom,25,234.66333333333333,194,97.0,0,Occasional
17975,2023-11-24 13:27:00,2022-12-08 11:38:00,13,4483.26,1565,10,United Kingdom,16,344.86615384615385,351,29.25,2,Champions
17976,2022-12-02 13:49:00,2022-12-02 13:49:00,1,321.79,93,1,United Kingdom,373,321.79,0,,3,At Risk
17977,2023-11-10 13:28:00,2023-11-10 13:28:00,1,288.14,342,1,United Kingdom,30,288.14,0,,0,Occasional
17978,2022-12-09 14:05:00,2022-12-09 14:05:00,1,300.91999999999996,499,1,United Kingdom,366,300.91999999999996,0,,3,At Risk
17979,2023-11-04 12:05:00,2023-03-25 11:34:00,4,732.41,383,3,United Kingdom,36,183.10250000000002,224,74.66666666666667,1,Loyal Growth
17980,2023-06-27 12:01:00,2022-12-15 15:50:00,3,811.45,682,3,United Kingdom,166,270.48333333333335,193,96.5,1,Loyal Growth
17984,2023-07-17 15:59:00,2023-07-17 15:59:00,1,152.68,98,1,United Kingdom,146,152.68,0,,3,At Risk
17985,2023-11-17 14:24:00,2023-11-17 14:24:00,1,631.35,171,1,United Kingdom,23,631.35,0,,0,Occasional
17986,2023-10-14 14:22:00,2023-10-14 14:22:00,1,20.8,10,1,United Kingdom,57,20.8,0,,3,At Risk
17987,2023-06-07 14:22:00,2023-06-07 14:22:00,1,198.57,261,1,United Kingdom,186,198.57,0,,3,At Risk
17988,2023-11-28 11:00:00,2023-01-17 11:59:00,7,201.12,43,4,United Kingdom,12,28.731428571428573,314,52.333333333333336,0,Occasional
17990,2023-04-17 11:44:00,2022-12-13 12:10:00,3,630.84,414,2,United Kingdom,237,210.28,124,62.0,3,At Risk
17991,2023-04-28 15:58:00,2023-04-27 16:39:00,2,93.35,25,1,United Kingdom,226,46.675000000000004,0,0.0,3,At Risk
17994,2023-08-10 11:41:00,2023-02-22 11:02:00,4,674.89,495,4,United Kingdom,122,168.7225,169,56.333333333333336,1,Loyal Growth
17995,2023-03-03 12:30:00,2023-03-03 12:30:00,1,76.1,133,1,United Kingdom,282,76.1,0,,3,At Risk
17997,2023-09-26 16:13:00,2023-06-28 17:28:00,8,1962.46,2273,3,United Kingdom,75,245.3075,89,12.714285714285714,1,Loyal Growth
17999,2023-11-02 15:56:00,2022-12-08 15:17:00,2,380.39,219,2,United Kingdom,38,190.195,329,329.0,0,Occasional
18001,2023-11-27 16:02:00,2023-09-14 11:21:00,2,415.13,362,2,United Kingdom,13,207.565,74,74.0,0,Occasional
18004,2022-12-12 13:47:00,2022-12-12 13:47:00,1,157.92,75,1,United Kingdom,363,157.92,0,,3,At Risk
18005,2023-12-06 11:51:00,2023-10-23 14:40:00,2,226.47,86,2,United Kingdom,4,113.235,43,43.0,0,Occasional
18006,2023-11-16 16:52:00,2023-11-16 16:52:00,1,444.68,220,1,United Kingdom,24,444.68,0,,0,Occasional
18008,2023-09-30 15:17:00,2023-01-25 12:26:00,9,2116.19,1581,5,United Kingdom,71,235.13222222222223,248,31.0,1,Loyal Growth
18009,2023-04-18 13:36:00,2023-04-18 13:36:00,1,247.39,125,1,United Kingdom,236,247.39,0,,3,At Risk
18010,2023-03-28 12:27:00,2023-03-28 12:27:00,1,174.8,60,1,United Kingdom,257,174.8,0,,3,At Risk
18011,2022-12-01 17:35:00,2022-12-01 17:35:00,1,102.78999999999999,71,1,United Kingdom,374,102.78999999999999,0,,3,At Risk
18013,2023-07-07 14:11:00,2023-07-07 14:08:00,2,187.29,285,1,United Kingdom,156,93.64500000000001,0,0.0,3,At Risk
18014,2023-11-11 15:28:00,2023-11-11 15:28:00,1,162.22,66,1,United Kingdom,29,162.22,0,,0,Occasional
18015,2023-12-05 14:49:00,2023-12-05 14:49:00,1,120.03,157,1,United Kingdom,5,120.03,0,,0,Occasional
18016,2023-11-07 13:25:00,2022-12-10 17:14:00,5,1477.66,1027,5,United Kingdom,33,295.532,331,82.75,1,Loyal Growth
18017,2023-09-19 16:15:00,2023-02-02 13:57:00,3,523.0,300,3,United Kingdom,82,174.33333333333334,229,114.5,1,Loyal Growth
18018,2023-08-23 17:37:00,2023-05-24 13:22:00,2,122.14,55,2,United Kingdom,109,61.07,91,91.0,3,At Risk
18019,2023-10-19 12:10:00,2023-10-19 12:10:00,1,38.45,7,1,United Kingdom,52,38.45,0,,3,At Risk
18022,2023-11-04 12:45:00,2023-11-04 12:45:00,1,612.72,703,1,United Kingdom,36,612.72,0,,0,Occasional
18024,2023-07-10 12:40:00,2023-07-10 12:28:00,2,389.78,184,1,United Kingdom,153,194.89,0,0.0,3,At Risk
18027,2023-09-02 10:38:00,2023-09-02 10:38:00,1,115.31,78,1,United Kingdom,99,115.31,0,,3,At Risk
18030,2023-12-05 16:37:00,2023-10-28 13:55:00,2,230.64999999999998,67,2,United Kingdom,5,115.32499999999999,38,38.0,0,Occasional
18032,2023-01-09 15:32:00,2023-01-09 15:32:00,1,73.5,42,1,United Kingdom,335,73.5,0,,3,At Risk
18033,2023-10-05 17:28:00,2023-10-05 17:28:00,1,93.82000000000001,252,1,United Kingdom,66,93.82000000000001,0,,3,At Risk
18034,2023-11-18 12:22:00,2023-11-18 12:08:00,2,418.68,559,1,United Kingdom,22,209.33999999999997,0,0.0,0,Occasional
18035,2023-11-04 12:39:00,2023-10-27 17:48:00,3,713.89,584,2,United Kingdom,36,237.96333333333334,7,3.5,1,Loyal Growth
18036,2023-11-07 14:40:00,2023-04-08 11:26:00,3,403.12,232,3,United Kingdom,33,134.37333333333333,213,106.5,0,Occasional
18037,2023-07-08 13:39:00,2022-12-12 16:20:00,6,70.02,20,5,United Kingdom,155,11.67,207,41.4,3,At Risk
18040,2023-11-20 14:20:00,2023-04-08 08:27:00,2,357.20000000000005,148,2,United Kingdom,20,178.6,226,226.0,0,Occasional
18041,2023-11-28 11:39:00,2022-12-02 11:21:00,21,4097.37,3758,11,United Kingdom,12,195.11285714285714,361,18.05,2,Champions
18042,2023-10-17 11:49:00,2023-10-17 11:49:00,1,165.04999999999998,33,1,United Kingdom,54,165.04999999999998,0,,3,At Risk
18043,2023-11-15 12:48:00,2022-12-08 12:35:00,3,529.29,265,3,United Kingdom,25,176.43000000000004,342,171.0,0,Occasional
18044,2023-12-05 14:26:00,2022-12-14 12:25:00,10,2088.6,1033,8,United Kingdom,5,208.85999999999999,356,39.55555555555556,2,Champions
18045,2023-10-25 13:07:00,2023-10-25 13:07:00,1,178.34,138,1,United Kingdom,46,178.34,0,,3,At Risk
18048,2023-05-20 14:58:00,2023-05-20 14:54:00,2,172.29000000000002,127,1,United Kingdom,204,86.14500000000001,0,0.0,3,At Risk
18050,2022-12-15 14:25:00,2022-12-15 14:25:00,1,74.4,40,1,United Kingdom,360,74.4,0,,3,At Risk
18053,2023-09-30 09:05:00,2023-09-30 09:05:00,1,300.02,302,1,United Kingdom,71,300.02,0,,3,At Risk
18055,2023-12-02 14:25:00,2022-12-05 10:52:00,10,6761.34,2452,7,United Kingdom,8,676.134,362,40.22222222222222,2,Champions
18056,2023-02-24 14:27:00,2023-02-24 14:27:00,1,363.65,211,1,United Kingdom,289,363.65,0,,3,At Risk
18058,2023-11-30 08:38:00,2023-11-30 08:38:00,1,170.16,88,1,United Kingdom,10,170.16,0,,0,Occasional
18059,2023-11-16 16:49:00,2023-10-03 09:30:00,3,306.46,258,2,United Kingdom,24,102.15333333333332,44,22.0,0,Occasional
18061,2023-11-18 11:20:00,2022-12-08 13:03:00,10,2119.41,955,10,United Kingdom,22,211.94099999999997,344,38.22222222222222,2,Champions
18062,2023-06-19 14:47:00,2023-01-06 10:03:00,3,720.52,396,3,United Kingdom,174,240.17333333333332,164,82.0,1,Loyal Growth
18064,2023-07-29 16:39:00,2023-04-18 15:08:00,2,814.0,384,2,United Kingdom,134,407.0,102,102.0,3,At Risk
18065,2023-12-04 10:30:00,2022-12-10 12:44:00,14,2392.83,1027,6,United Kingdom,6,170.91642857142855,358,27.53846153846154,2,Champions
18066,2023-09-25 15:30:00,2023-09-25 15:30:00,1,318.0,108,1,United Kingdom,76,318.0,0,,3,At Risk
18067,2023-10-30 15:58:00,2023-10-30 15:58:00,1,396.33,189,1,United Kingdom,41,396.33,0,,0,Occasional
18068,2023-02-23 14:50:00,2023-02-23 14:50:00,1,101.69999999999999,6,1,United Kingdom,290,101.69999999999999,0,,3,At Risk
18069,2023-11-13 16:03:00,2023-01-16 15:50:00,5,2009.24,1296,5,United Kingdom,27,401.848,301,75.25,1,Loyal Growth
18071,2023-03-27 11:59:00,2022-12-09 10:33:00,2,453.0,260,2,United Kingdom,258,226.5,108,108.0,3,At Risk
18072,2023-06-07 10:44:00,2023-06-07 10:44:00,1,247.44,288,1,United Kingdom,186,247.44,0,,3,At Risk
18073,2023-08-17 14:02:00,2023-05-26 19:38:00,12,3859.82,3102,4,United Kingdom,115,321.6516666666667,82,7.454545454545454,1,Loyal Growth
18074,2022-12-01 09:53:00,2022-12-01 09:53:00,1,489.6,190,1,United Kingdom,374,489.6,0,,3,At Risk
18075,2023-11-16 15:21:00,2022-12-14 10:48:00,10,2611.75,1464,9,United Kingdom,24,261.175,337,37.44444444444444,2,Champions
18077,2023-12-01 13:32:00,2022-12-08 10:21:00,11,2584.41,1839,8,United Kingdom,9,234.94636363636363,358,35.8,2,Champions
18078,2023-05-06 14:32:00,2023-03-25 15:08:00,2,336.13,145,2,United Kingdom,218,168.065,41,41.0,3,At Risk
18079,2023-10-25 15:27:00,2023-04-15 12:14:00,4,3613.15,7347,3,United Kingdom,46,903.2875,193,64.33333333333333,1,Loyal Growth
18080,2023-11-21 08:02:00,2023-04-11 10:10:00,2,1231.5,642,2,United Kingdom,19,615.75,223,223.0,0,Occasional
18081,2023-11-03 16:30:00,2023-07-29 11:56:00,3,343.45,195,3,United Kingdom,37,114.48333333333335,97,48.5,0,Occasional
18082,2023-11-14 12:45:00,2023-11-14 12:45:00,1,680.84,608,1,United Kingdom,26,680.84,0,,0,Occasional
18084,2023-11-23 13:57:00,2023-11-23 13:57:00,1,90.47999999999999,312,1,United Kingdom,17,90.47999999999999,0,,0,Occasional
18085,2023-01-13 15:17:00,2022-12-01 12:08:00,2,689.95,265,2,United Kingdom,331,344.975,43,43.0,3,At Risk
18086,2023-03-10 13:34:00,2023-03-10 13:34:00,1,101.34,106,1,United Kingdom,275,101.34,0,,3,At Risk
18087,2023-09-02 15:12:00,2023-02-22 10:43:00,2,4055.7199999999993,3907,2,United Kingdom,99,2027.8599999999997,192,192.0,1,Loyal Growth
18088,2023-10-09 13:41:00,2023-10-09 13:41:00,1,166.03,107,1,United Kingdom,62,166.03,0,,3,At Risk
18092,2023-12-07 13:14:00,2022-12-09 10:00:00,11,9068.26,4252,8,United Kingdom,3,824.3872727272727,363,36.3,2,Champions
18093,2023-09-07 15:43:00,2023-02-10 12:15:00,4,2106.52,1392,3,United Kingdom,94,526.63,209,69.66666666666667,1,Loyal Growth
18094,2023-09-19 09:28:00,2023-02-21 08:50:00,7,3017.3,2518,5,United Kingdom,82,431.04285714285714,210,35.0,1,Loyal Growth
18095,2023-01-31 12:50:00,2023-01-11 12:37:00,2,580.0500000000001,419,1,United Kingdom,313,290.025,20,20.0,3,At Risk
18096,2023-11-28 12:44:00,2023-10-07 11:55:00,3,849.06,788,2,United Kingdom,12,283.02,52,26.0,0,Occasional
18097,2023-12-02 11:16:00,2022-12-20 14:49:00,6,2662.4,1662,5,United Kingdom,8,443.73333333333335,346,69.2,2,Champions
18099,2023-08-04 15:52:00,2023-08-04 15:52:00,1,168.31,149,1,United Kingdom,128,168.31,0,,3,At Risk
18101,2023-11-28 13:37:00,2023-07-19 13:05:00,2,222.4,87,2,United Kingdom,12,111.2,132,132.0,0,Occasional
18102,2023-12-09 11:50:00,2022-12-07 16:42:00,60,259657.3,64124,12,United Kingdom,1,4327.621666666667,366,6.203389830508475,2,Champions
18104,2023-11-02 14:07:00,2023-11-02 14:07:00,1,754.64,362,1,United Kingdom,38,754.64,0,,0,Occasional
18105,2023-11-02 12:04:00,2023-11-02 12:04:00,1,113.48000000000002,46,1,United Kingdom,38,113.48000000000002,0,,3,At Risk
18106,2023-01-14 12:23:00,2023-01-14 12:23:00,1,421.9,126,1,United Kingdom,330,421.9,0,,3,At Risk
18108,2023-03-30 13:56:00,2023-03-30 13:56:00,1,271.0,84,1,United Kingdom,255,271.0,0,,3,At Risk
18109,2023-12-08 11:36:00,2022-12-05 10:58:00,26,8004.92,4230,13,United Kingdom,2,307.88153846153847,368,14.72,2,Champions
18110,2023-11-20 12:34:00,2023-11-20 12:34:00,1,198.8,72,1,United Kingdom,20,198.8,0,,0,Occasional
18112,2023-11-27 14:43:00,2023-06-26 13:56:00,2,352.69,255,2,United Kingdom,13,176.345,154,154.0,0,Occasional
18113,2022-12-06 12:31:00,2022-12-06 12:31:00,1,76.32000000000001,72,1,United Kingdom,369,76.32000000000001,0,,3,At Risk
18114,2023-02-22 13:20:00,2023-02-22 13:20:00,1,220.1,55,1,United Kingdom,291,220.1,0,,3,At Risk
18116,2023-10-03 11:00:00,2022-12-10 12:14:00,8,1403.1100000000001,837,4,United Kingdom,68,175.38875000000002,296,42.285714285714285,1,Loyal Growth
18117,2023-11-14 12:47:00,2023-11-14 12:47:00,1,315.65,605,1,United Kingdom,26,315.65,0,,0,Occasional
18118,2023-11-29 11:32:00,2022-12-05 12:13:00,26,5625.08,2865,11,United Kingdom,11,216.34923076923076,358,14.32,2,Champions
18119,2022-12-07 11:59:00,2022-12-07 11:59:00,1,180.7,124,1,United Kingdom,368,180.7,0,,3,At Risk
18120,2023-05-09 13:45:00,2023-05-09 13:45:00,1,111.15,31,1,United Kingdom,215,111.15,0,,3,At Risk
18121,2023-07-13 12:53:00,2023-07-08 12:14:00,2,653.3,438,1,United Kingdom,150,326.65,5,5.0,3,At Risk
18122,2023-12-01 13:08:00,2023-07-12 11:37:00,6,1793.06,1225,5,United Kingdom,9,298.8433333333333,142,28.4,2,Champions
18123,2023-11-15 14:23:00,2023-11-08 13:31:00,2,574.4399999999999,582,1,United Kingdom,25,287.21999999999997,7,7.0,0,Occasional
18125,2023-11-10 12:29:00,2023-01-27 15:02:00,4,1131.75,800,4,United Kingdom,30,282.9375,286,95.33333333333333,1,Loyal Growth
18126,2023-10-10 12:19:00,2023-10-10 12:19:00,1,200.92000000000002,135,1,United Kingdom,61,200.92000000000002,0,,3,At Risk
18127,2023-11-20 14:05:00,2023-07-29 10:06:00,3,347.08,187,2,United Kingdom,20,115.69333333333333,114,57.0,0,Occasional
18129,2023-04-10 14:16:00,2023-04-10 14:16:00,1,112.55000000000001,48,1,United Kingdom,244,112.55000000000001,0,,3,At Risk
18130,2023-11-24 14:40:00,2023-10-13 15:58:00,3,1059.39,824,2,United Kingdom,16,353.12999999999994,41,20.5,0,Occasional
18133,2023-05-11 14:14:00,2023-05-11 14:14:00,1,931.4999999999999,1350,1,United Kingdom,213,931.4999999999999,0,,3,At Risk
18135,2023-11-10 19:32:00,2023-06-02 14:04:00,5,681.9100000000001,349,3,United Kingdom,30,136.382,161,40.25,1,Loyal Growth
18136,2023-10-07 15:40:00,2023-01-24 12:08:00,3,784.33,379,3,United Kingdom,64,261.4433333333333,256,128.0,1,Loyal Growth
18138,2023-02-17 14:51:00,2023-02-17 14:51:00,1,152.65,38,1,United Kingdom,296,152.65,0,,3,At Risk
18139,2023-11-22 10:44:00,2023-11-21 14:06:00,6,8438.34,5557,1,United Kingdom,18,1406.39,0,0.0,2,Champions
18142,2023-07-05 13:19:00,2023-05-08 12:31:00,2,1019.52,1276,2,United Kingdom,158,509.76,58,58.0,1,Loyal Growth
18143,2023-08-15 12:07:00,2023-07-21 10:44:00,2,1000.16,570,2,United Kingdom,117,500.08000000000004,25,25.0,1,Loyal Growth
18144,2023-12-02 12:46:00,2022-12-01 13:45:00,12,2888.75,1343,10,United Kingdom,8,240.72916666666666,365,33.18181818181818,2,Champions
18145,2023-11-27 11:22:00,2023-01-31 12:10:00,4,2861.55,2625,4,United Kingdom,13,715.3875,299,99.66666666666667,1,Loyal Growth
18146,2023-07-22 12:08:00,2023-05-03 16:35:00,2,160.35000000000002,153,2,United Kingdom,141,80.17500000000001,79,79.0,3,At Risk
18147,2023-10-25 11:46:00,2023-08-23 12:22:00,2,179.33999999999997,203,2,United Kingdom,46,89.66999999999999,62,62.0,0,Occasional
